IdUnidade,Sigla,Descricao,SinProtocolo,SinArquivamento,SinOuvidoria
110003281,SESAPI-PI/UMSLJB/DG/ADM/RH,Recursos Humanos da Ums de Bocaina - SESAPI-PI,N,N,N
110003341,SESAPI-PI/UMSSF/DG/DF/SSG,Supervisão de Serviços Gerais  do Umssf - Sesapi-P,N,N,N
110003783,SETRANS-PI/ASSJURID/AUXJURID,Auxiliar Jurídico e Membro da Comissão Permanente de Licitação - SETRANS-PI,N,N,N
110003784,SETRANS-PI/DIRAF/DPN/COORDCONV,Coordenação De Convenho - Setrans-Pi,N,N,N
110003785,SETRANS-PI/DIRAF/DPN/COORDPPRO,Coordenação de Planos e Programas - SETRANS-PI,N,N,N
110002085,SETRANS-PI/GAB,Gabinete Geral da Secretaria de Transportes - SETRANS-PI,S,S,N
110003741,SETRANS-PI/GAB/APGAB,Apoio Gabinete - SETRANS-PI,N,N,N
110003779,SETRANS-PI/GAB/CPL,Comissão Permanente de Licitação - SETRANS-PI,N,N,N
110003781,SETRANS-PI/GAB/CPL/ASSJURID,Assessor Jurídico e membro da Comissão Permanente de Licitação - SETRANS-PI,N,N,N
110003782,SETRANS-PI/GAB/CPL/MCPL,Membro da Comissão Permanente de Licitação - SETRANS-PI,N,N,N
110003780,SETRANS-PI/GAB/CPL/PRES,Presidente da Comissão Permanente de Licitação - SETRANS-PI,N,N,N
110003746,SETRANS-PI/GAB/DIRAF,Diretoria administrativa e Financeira - SETRANS-PI,N,N,N
110003747,SETRANS-PI/GAB/DIRAF/ASUAF,Assistente de Serviços da Unidade Admnistrativa Financeira - SETRANS-PI,N,N,N
110003752,SETRANS-PI/GAB/DIRAF/CGP,Coordenação de Gestão de Pessoa - SETRANS-PI,N,N,N
110003753,SETRANS-PI/GAB/DIRAF/CLAS,Coordenação de Logística Abastecimento e Serviços - SETRANS-PI,N,N,N
110003763,SETRANS-PI/GAB/DIRAF/DPN,Departamento de Planejamento e normatização - SETRANS-PI,N,N,N
110003751,SETRANS-PI/GAB/DIRAF/GC-FG,Gestor de Contrato - Fiscal de Contrato - SETRANS-PI,N,N,N
110003749,SETRANS-PI/GAB/DIRAF/GFG,Gerência Financeira - SETRANS-PI,N,N,N
110003750,SETRANS-PI/GAB/DIRAF/NCI,Núcleo de Controle Interno - SETRANS-PI,N,N,N
110003742,SETRANS-PI/GAB/DITEC,Diretoria Técnica - SETRANS-PI,N,N,N
110003745,SETRANS-PI/GAB/DITEC/COORINF,Coordenação de Informática - SETRANS-PI,N,N,N
110003743,SETRANS-PI/GAB/DITEC/DITECJUR,Diretoria Jurídica - SETRANS-PI,N,N,N
110003744,SETRANS-PI/GAB/DITEC/IMPRENSA,Imprensa - SETRANS-PI,N,N,N
110003739,SETRANS-PI/GAB/PROTOCOLO,Protocolo Geral - SETRANS-PI,N,N,N
110003740,SETRANS-PI/GAB/SEC,Secretário - SETRANS-PI,N,N,N
110003765,SETRANS-PI/GAB/SPMFT,Superintendência de Políticas de Manutenção Fiscalização de Transportes - SETRANS-PI,N,N,N
110003776,SETRANS-PI/GAB/SPMFT/DFTR,Diretoria de Fiscalização do Tráfego Rodoviário - SETRANS-PI,N,N,N
110003766,SETRANS-PI/GAB/SPMFT/DUTP,Diretoria de Unidade de Transportes de Passageiros - SETRANS-PI,N,N,N
110003767,SETRANS-PI/GAB/SPMFT/DUTP/AJ,Assessor Jurídico - SETRANS-PI,N,N,N
110003771,SETRANS-PI/GAB/SPMFT/DUTP/CSA,Coordenação de Serviço de Alternativo - SETRANS-PI,N,N,N
110003769,SETRANS-PI/GAB/SPMFT/DUTP/CSC,Coordenador de Serviço Convencionais - SETRANS-PI,N,N,N
110003770,SETRANS-PI/GAB/SPMFT/DUTP/CST,Coordenação de Serviço de Turismo - SETRANS-PI,N,N,N
110007742,SETRANS-PI/GAB/SPMFT/DUTP/JARI,Junta Administrativa de Recursos Infracionais - SETRANS-PI,N,N,N
110003768,SETRANS-PI/GAB/SPMFT/DUTP/SR,Secretária Recepção - SETRANS-PI,N,N,N
110003775,SETRANS-PI/GAB/SPMFT/DUTP/SRMD,Setor de Registro de Multas - SETRANS-PI,N,N,N
110003774,SETRANS-PI/GAB/SPMFT/FISCAL,Fiscalização de Transportes - SETRANS-PI,N,N,N
110003754,SETRANS-PI/GAB/SUPO,Superintendência de Obras e Infraestrutura de Transportes Intermunicipais - SETRANS-PI,N,N,N
110003778,SETRANS-PI/SPMFT/DFTR/CRCLND,Coordenador de Regulagem Concessão Licença nas Faixas de Domínio - SETRANS-PI,N,N,N
110003777,SETRANS-PI/SPMFT/DFTR/GT,Gerência de Terminais - SETRANS-PI,N,N,N
110003773,SETRANS-PI/SPMFT/DUTP/CDF,Comissão de Defesa Prévia - SETRANS-PI,N,N,N
110003772,SETRANS-PI/SPMFT/DUTP/GF,Gerência de Ficaliszação - SETRANS-PI,N,N,N
110003755,SETRANS-PI/SUPO/DTMO,Diretoria de Transportes Modais - SETRANS-PI,N,N,N
110003762,SETRANS-PI/SUPO/DTMO/RSUP,Recepção - SETRANS-PI,N,N,N
110003756,SETRANS-PI/SUPO/DTMO/SAER,Setor de Aeroportos e Pesagem - SETRANS-PI,N,N,N
110003760,SETRANS-PI/SUPO/DTMO/SCIV,Setor de Construção Civil - SETRANS-PI,N,N,N
110003758,SETRANS-PI/SUPO/DTMO/SFER,Setor Ferroviário - MetrôSetor de Infraestrutura Rodoviária - SETRANS-PI,N,N,N
110003761,SETRANS-PI/SUPO/DTMO/SIMO,Sistema de Monitoramento de Obras - SETRANS-PI,N,N,N
110003757,SETRANS-PI/SUPO/DTMO/SMOB,Setor de Mobilidade Urbana - SETRANS-PI,N,N,N
110003759,SETRANS-PI/SUPO/DTMO/SROD,Setor de Infraestrutura Rodoviária - SETRANS-PI,N,N,N
110010757,SETRE-PI/DIMO/GOSINE/CUCIBJ,Coordenação Unidade SINE Interior - Bom Jesus - SETRE-PI,N,N,N
110010756,SETRE-PI/DIMO/GOSINE/CUSICOR,Coordenação Unidade SINE Interior - Corrente - SETRE-PI,N,N,N
110010755,SETRE-PI/DIMO/GOSINE/CUSIESP,Coordenação Unidade SINE Interior - Esperantina - SETRE-PI,N,N,N
110010754,SETRE-PI/DIMO/GOSINE/CUSIFL,Coordenação Unidade SINE Interior - Floriano - SETRE-PI,N,N,N
110010753,SETRE-PI/DIMO/GOSINE/CUSIOE,Coordenação Unidade SINE Interior - Oeiras - SETRE-PI,N,N,N
110010752,SETRE-PI/DIMO/GOSINE/CUSIPAR,Coordenação Unidade SINE Interior - Parnaíba - SETRE-PI,N,N,N
110010751,SETRE-PI/DIMO/GOSINE/CUSIPAU,Coordenação Unidade SINE Interior - Paulistana - SETRE-PI,N,N,N
110010750,SETRE-PI/DIMO/GOSINE/CUSIPIC,Coordenação Unidade SINE Interior - Picos - SETRE-PI,N,N,N
110010749,SETRE-PI/DIMO/GOSINE/CUSIPIR,Coordenação Unidade SINE Interior - Piripiri - SETRE-PI,N,N,N
110010748,SETRE-PI/DIMO/GOSINE/CUSISJP,Coordenação Unidade SINE Interior - São João do Piauí - SETRE-PI,N,N,N
110010747,SETRE-PI/DIMO/GOSINE/CUSISRN,Coordenação Unidade SINE Interior - São Raimundo Nonato - SETRE-PI,N,N,N
110010746,SETRE-PI/DIMO/GOSINE/CUSIURU,Coordenação Unidade SINE Interior - Uruçuí - SETRE-PI,N,N,N
110010745,SETRE-PI/DIMO/GOSINE/CUSIVA,Coordenação Unidade SINE Interior - Valença - SETRE-PI,N,N,N
110010744,SETRE-PI/DIMO/GOSINE/CUSTCEN,Coordenação Unidade SINE Teresina - Centro - SETRE-PI,N,N,N
110010743,SETRE-PI/DIMO/GOSINE/CUSTMOC,Coordenação Unidade SINE Teresina - Mocambinho - SETRE-PI,N,N,N
110010742,SETRE-PI/DIMO/GOSINE/CUSTPQ,Coordenação Unidade SINE Teresina - Parque Piauí - SETRE-PI,N,N,N
110010741,SETRE-PI/DIMO/GOSINE/CUSTSRP,Coordenação Unidade SINE Teresina - Shopping Rio Poty - SETRE-PI,N,N,N
110010733,SETRE-PI/DIQPS/GEIP/CPTJA,Coordenação de Políticas de Trabalho para a Juventude e Aprendizagem Profissional - SETRE-PI,N,N,N
110010736,SETRE-PI/DIQPS/GMQTR/CIGTR,Coordenação de Incentivo a Iniciativas Geradoras de Trabalho e Renda - SETRE-PI,N,N,N
110010735,SETRE-PI/DIQPS/GMQTR/CMQO,Coordenação de Melhoria da Qualidade de Mão de Obra - SETRE-PI,N,N,N
110010588,SETRE-PI/GAB,Gabinete - SETRE-PI,N,N,N
110010724,SETRE-PI/GAB/ASCOM,Assessoria de Comunicação - SETRE-PI,N,N,N
110010725,SETRE-PI/GAB/ASJUR,Assessoria Jurídica - SETRE-PI,N,N,N
110010727,SETRE-PI/GAB/CCI,Coordemação de Controle Interno - SETRE-PI,N,N,N
110010728,SETRE-PI/GAB/COUV,Coordenação de Ouvidoria - SETRE-PI,N,N,N
110010773,SETRE-PI/GAB/DAC,Diretoria de Articulação e Convênios - SETRE-PI,N,N,N
110010774,SETRE-PI/GAB/DAC/GAPCP,"Gerência de Articulação de Projetos, Convênios e Parcerias - SETRE-PI",N,N,N
110010776,SETRE-PI/GAB/DAC/GAPCP/CCON,Coordenação de Convênios - SETRE-PI,N,N,N
110010775,SETRE-PI/GAB/DAC/GAPCP/COPP,Coordenação de Projetos e Parcerias - SETRE-PI,N,N,N
110010777,SETRE-PI/GAB/DAC/GPPUB,Gerência de Políticas Públicas - SETRE-PI,N,N,N
110010779,SETRE-PI/GAB/DAC/GPPUB/CMA,Coordenação de Monitoramento e Avaliação - SETRE-PI,N,N,N
110010778,SETRE-PI/GAB/DAC/GPPUB/CPPUB,Coordenação de Políticas Públicas - SETRE-PI,N,N,N
110010690,SETRE-PI/GAB/DAF,Diretoria Administrativa e Financeira - SETRE-PI,N,N,N
110010763,SETRE-PI/GAB/DAF/GFINO,Gerência Financeira e Orçamentária - SETRE-PI,N,N,N
110010765,SETRE-PI/GAB/DAF/GFINO/CFIN,Coordenação Financeira - SETRE-PI,N,N,N
110010764,SETRE-PI/GAB/DAF/GFINO/CPO,Coordenação de Planejamento Orçamentário - SETRE-PI,N,N,N
110010758,SETRE-PI/GAB/DAF/GGP,Gerência de Gestão de Pessoas - SETRE-PI,N,N,N
110010759,SETRE-PI/GAB/DAF/GGP/CGP,Coordenação de Gestão de Pessoas - SETRE-PI,N,N,N
110010760,SETRE-PI/GAB/DAF/GGP/COFIC,Coordenação de Fiscalização de Contratos - SETRE-PI,N,N,N
110010761,SETRE-PI/GAB/DAF/GGP/COLOG,Coordenação de Logística - SETRE-PI,N,N,N
110010762,SETRE-PI/GAB/DAF/GGP/COTRAN,Coordenação de Transporte - SETRE-PI,N,N,N
110010780,SETRE-PI/GAB/DEAC,"Diretoria de Empreendedorismo, Associativismo e Cooperativismo - SETRE-PI",N,N,N
110010781,SETRE-PI/GAB/DEAC/GEAC,"Gerência de Empreendedorismo, Associativismo e Cooperativismo - SETRE-PI",N,N,N
110010782,SETRE-PI/GAB/DEAC/GEAC/CEDS,Coordenação de Empreendedorismo e Desenvolvimento Sustentável - SETRE-PI,N,N,N
110010783,SETRE-PI/GAB/DEAC/GFES,Gerência de Fomento a Economia Solidária - SETRE-PI,N,N,N
110010785,SETRE-PI/GAB/DEAC/GFES/CCICS,"Coordenação de Cadastrados, Informações e Cooperativismo Solidário - SETRE-PI",N,N,N
110010784,SETRE-PI/GAB/DEAC/GFES/CPES,Coordenação de Projetos em Economia Solidária - SETRE-PI,N,N,N
110010766,SETRE-PI/GAB/DPLAN,Diretoria de Planejamento e Projetos Estratégicos - SETRE-PI,N,N,N
110010771,SETRE-PI/GAB/DPLAN/GPRO,Gerência de Projetos - SETRE-PI,N,N,N
110010772,SETRE-PI/GAB/DPLAN/GPRO/CPRO,Coordenação de Projetos - SETRE-PI,N,N,N
110010767,SETRE-PI/GAB/DPLAN/GPT,Gerência de Planejamento e Tecnologia - SETRE-PI,N,N,N
110010770,SETRE-PI/GAB/DPLAN/GPT/CEV,Coordenação de Eventos - SETRE-PI,N,N,N
110010768,SETRE-PI/GAB/DPLAN/GPT/COT,Coordenação de Tecnologia - SETRE-PI,N,N,N
110010769,SETRE-PI/GAB/DPLAN/GPT/CPLA,Coordenação de Planejamento - SETRE-PI,N,N,N
110010726,SETRE-PI/GAB/GELIC,Gerência de Licitação - SETRE-PI,N,N,N
110010596,SETRE-PI/GAB/PROTOCOLO,Protocolo - SETRE-PI,N,N,N
110010729,SETRE-PI/GAB/SUTRE,Superintêndia do Trabalho e Emprego - SETRE-PI,N,N,N
110010694,SETRE-PI/GAB/SUTRE/DIMO,Diretoria de Intermediação de Mão de Obra - SETRE-PI,N,N,N
110010737,SETRE-PI/GAB/SUTRE/DIMO/GIMO,Gerência de Intermediação de Mão de Obra e Captação de Vagas - SETRE-PI,N,N,N
110010740,SETRE-PI/GAB/SUTRE/DIMO/GOSINE,Gerência Operacional do SINE - SETRE-PI,N,N,N
110010730,SETRE-PI/GAB/SUTRE/DIQPS,Diretoria de Qualificação Profissional e Social - SETRE-PI,N,N,N
110010731,SETRE-PI/GAB/SUTRE/DIQPS/GEIP,Gerência de Empreendedorismo e Inclusão Produtiva - SETRE-PI,N,N,N
110010734,SETRE-PI/GAB/SUTRE/DIQPS/GMQTR,Gerência de Melhoria da Qualidade da Mão de Obra e Incentivo a Iniciativas Geradoras de Trabalho e Renda - SETRE-PI,N,N,N
110010739,SETRE-PI/SUTRE/DIMO/GIMO/CAME,Coordenação de Acompanhamento e Monitoramento de Empregos - SETRE-PI,N,N,N
110010738,SETRE-PI/SUTRE/DIMO/GIMO/CISIT,Coordenação de Inclusão Social e Iqualdade no Trabalho - SETRE-PI,N,N,N
110010732,SETRE-PI/SUTRE/DIQPS/GEIP/COPC,Coordenação de Programação de Cursos - SETRE-PI,N,N,N
110006712,SETUR-PI/GAB,Gabinete - SETUR-PI,N,N,N
110006717,SETUR-PI/GAB/ASSCO,Assessoria de Comunicação - SETUR-PI,N,N,N
110007764,SETUR-PI/GAB/ASSCOM,Assessoria de Comunicação - SETUR-PI,N,N,N
110010542,SETUR-PI/GAB/ASSJUR,Assessoria Técnica III do Polo Costa do Delta - SETUR-PI,N,N,N
110010543,SETUR-PI/GAB/ASSPLAN,Assessoria Técnica III do Polo das Origens - SETUR-PI,N,N,N
110007765,SETUR-PI/GAB/ASSTEC,Assessoria Técnica - SETUR-PI,N,N,N
110006714,SETUR-PI/GAB/ASTECIIICD,Assessoria Técnica III do Polo Costa do Delta - SETUR-PI,N,N,N
110006715,SETUR-PI/GAB/ASTECIIIOR,Assessoria Técnica III do Polo das Origens - SETUR-PI,N,N,N
110006716,SETUR-PI/GAB/ASTECIIITE,Assessoria Técnica III do Polo Grande Teresina - SETUR-PI,N,N,N
110010973,SETUR-PI/GAB/ATENPGE,Atendimento à Requisições e Diligências da Procuradoria de Geral Estado (PGE) - SETUR-PI,N,N,N
110006713,SETUR-PI/GAB/CHEGAB,Chefia de Gabinete - SETUR-PI,N,N,N
110007769,SETUR-PI/GAB/DAF,Diretoria Administrativa e Financeira - SETUR-PI,N,N,N
110007770,SETUR-PI/GAB/DAF/GEAD,Gerência Administrativa - SETUR-PI,N,N,N
110007772,SETUR-PI/GAB/DAF/GEAD/CADM,Coordenação Administrativa - SETUR-PI,N,N,N
110007773,SETUR-PI/GAB/DAF/GEAD/CRH,Coordenação de Recursos Humanos - SETUR-PI,N,N,N
110007774,SETUR-PI/GAB/DAF/GFIN,Gerência Financeira - SETUR-PI,N,N,N
110007775,SETUR-PI/GAB/DAF/GFIN/CFIN,Coordenação Financeira - SETUR-PI,N,N,N
110007776,SETUR-PI/GAB/DAF/GFIN/CLAS,"Coordenação de Logística, Abastecimento e Serviços - SETUR-PI",N,N,N
110007777,SETUR-PI/GAB/DAF/GPC,Gerência de Prestação de Contas - SETUR-PI,N,N,N
110010494,SETUR-PI/GAB/DICRIT,Diretoria de Captação de Recursos para Infraestrutura Turística - SETUR-PI,N,N,N
110010534,SETUR-PI/GAB/DICRIT/GEP,Gerência de Engenharia e Projetos - SETUR-PI,N,N,N
110010535,SETUR-PI/GAB/DICRIT/GEP/CDCP,Coordenação de Desenvolvimento e Controle de Projetos - SETUR-PI,N,N,N
110010495,SETUR-PI/GAB/DIGER,Diretoria Geral - SETUR-PI,N,N,N
110010497,SETUR-PI/GAB/DIGER/CLAS,"Coordenação de Logística, Abastecimento e Serviços - SETUR-PI",N,N,N
110010493,SETUR-PI/GAB/DIGER/CSIAT,"Coordenação de Sistemas, IA e Tecnologias - SETUR-PI",N,N,N
110010538,SETUR-PI/GAB/DIGER/GDM,Gerência de Divulgação e Marketing - SETUR-PI,N,N,N
110010498,SETUR-PI/GAB/DIGER/GECON,Gerência de Contratos - SETUR-PI,N,N,N
110010492,SETUR-PI/GAB/DIGER/GECON/COC,Coordenação de Contratos - SETUR-PI,N,N,N
110010499,SETUR-PI/GAB/DIGER/GELIC,Gerência de Licitações - SETUR-PI,N,N,N
110010490,SETUR-PI/GAB/DIGER/GELIC/CEAL,"Coordenação, Elaboração e Análise de Licitações - SETUR-PI",N,N,N
110010491,SETUR-PI/GAB/DIGER/GELIC/CPL,Coordenação de Processos Licitatórios - SETUR-PI,N,N,N
110010489,SETUR-PI/GAB/DIGER/GELIC/CPLA,Coordenação de Planejamento de Licitações - SETUR-PI,N,N,N
110006718,SETUR-PI/GAB/DILIC,Diretoria de Licitação - SETUR-PI,N,N,N
110007785,SETUR-PI/GAB/DIT,Diretoria de Infraestrutura Turística - SETUR-PI,N,N,N
110007790,SETUR-PI/GAB/DIT/GAF,Gerência de Acompanhamento e Fiscalização - SETUR-PI,N,N,N
110007791,SETUR-PI/GAB/DIT/GAF/CFIS,Coordenação de Fiscalização - SETUR-PI,N,N,N
110007786,SETUR-PI/GAB/DIT/GEP,Gerência de Engenharia e Projetos - SETUR-PI,N,N,N
110007789,SETUR-PI/GAB/DIT/GEP/CDCP,Coordenação de Desenvolvimento e Controle de Projetos - SETUR-PI,N,N,N
110007793,SETUR-PI/GAB/DIT/GPFC,Gerência de Programas Federais e Convênios - SETUR-PI,N,N,N
110007794,SETUR-PI/GAB/DIT/GPFC/CPFC,Coordenação de Programas Federais e Convênios - SETUR-PI,N,N,N
110007767,SETUR-PI/GAB/DLCA,Diretoria de Licitações e Contratos Administrativos - SETUR-PI,N,N,N
110007768,SETUR-PI/GAB/DLCA/GECON,Gerência de Contratos - SETUR-PI,N,N,N
110007808,SETUR-PI/GAB/DPE,Diretoria de Promoção e Eventos - SETUR-PI,N,N,N
110007811,SETUR-PI/GAB/DPE/GDM,Gerência de Divulgação e Marketing - SETUR-PI,N,N,N
110007813,SETUR-PI/GAB/DPE/GDM/CD,Coordenação de Divulgação - SETUR-PI,N,N,N
110007812,SETUR-PI/GAB/DPE/GDM/CM,Coordenação de Marketing - SETUR-PI,N,N,N
110007814,SETUR-PI/GAB/DPE/GDM/CPPMD,"Coordenação de Publicidade, Propaganda e Marketing Digital - SETUR-PI",N,N,N
110007809,SETUR-PI/GAB/DPE/GPFE,"Gerência de Promoção, Feiras e Eventos - SETUR-PI",N,N,N
110007810,SETUR-PI/GAB/DPE/GPFE/CILFE,Coordenação de Infraestrutura e Logística de Feiras e Eventos - SETUR-PI,N,N,N
110007797,SETUR-PI/GAB/DPT,Diretoria de Planejamento do Turismo - SETUR-PI,N,N,N
110007798,SETUR-PI/GAB/DPT/GAIT,Gerência de Atração de Investimentos Turísticos - SETUR-PI,N,N,N
110007800,SETUR-PI/GAB/DPT/GAIT/CCNT,Coordenação de Captação de Negócios Turísticos - SETUR-PI,N,N,N
110007799,SETUR-PI/GAB/DPT/GAIT/CVPT,Coordenação de Viabilidade de Projetos Turísticos - SETUR-PI,N,N,N
110007801,SETUR-PI/GAB/DPT/GPLAN,Gerência de Planejamento - SETUR-PI,N,N,N
110007805,SETUR-PI/GAB/DPT/GPLAN/CC,Coordenação de Cadastramento - SETUR-PI,N,N,N
110007803,SETUR-PI/GAB/DPT/GPLAN/CEP,Coordenação de Estudo e Pesquisa - SETUR-PI,N,N,N
110007806,SETUR-PI/GAB/DPT/GPLAN/CMAPET,Coordenação de Monitoramento e Avaliação da Política Estadual do Turismo - SETUR-PI,N,N,N
110007802,SETUR-PI/GAB/DPT/GPLAN/CQC,Coordenação de Capacitação e Qualificação - SETUR-PI,N,N,N
110007804,SETUR-PI/GAB/DPT/GPLAN/CRT,Coordenação de Regionalização do Turismo - SETUR-PI,N,N,N
110010500,SETUR-PI/GAB/DPT/GPT,Gerência de Planejamento do Turismo - SETUR-PI,N,N,N
110010539,SETUR-PI/GAB/DPT/GPT/CEP,Coordenação de Estudo e Pesquisa - SETUR-PI,N,N,N
110010496,SETUR-PI/GAB/DPT/GPT/CIRT,Coordenação de Informações e Roteiros Turísticos - SETUR-PI,N,N,N
110010544,SETUR-PI/GAB/DPT/GPT/COP,Coordenação de Cadastramento - SETUR-PI,N,N,N
110010540,SETUR-PI/GAB/DPT/GPT/CQC,Coordenação de Capacitação e Qualificação - SETUR-PI,N,N,N
110010541,SETUR-PI/GAB/DPT/GPT/CRT,Coordenação de Regionalização do Turismo - SETUR-PI,N,N,N
110010536,SETUR-PI/GAB/GPFC,Gerência de Programas Federais e Convênios - SETUR-PI,N,N,N
110010537,SETUR-PI/GAB/GPFC/CPFC,Coordenação de Programas Federais e Convênios - SETUR-PI,N,N,N
110007766,SETUR-PI/GAB/NCI,Núcleo de Controle Interno - SETUR-PI,N,N,N
110007763,SETUR-PI/GAB/PROTOCOLO,Protocolo - SETUR-PI,N,N,N
110010501,SETUR-PI/GAB/SIDRT,Superintendência de Desenvolvimento e Relações do Trade Turístico - SETUR-PI,N,N,N
110010488,SETUR-PI/GAB/SIDRT/CAE,Coordenação de Articulação Estadual - SETUR-PI,N,N,N
110006719,SETUR-PI/GAB/SIGI,Superintendência de Infraestrutura e Gestão Interna - SETUR-PI,N,N,N
110006720,SETUR-PI/GAB/SIGI/DIAF,Diretoria Administrativa e Fincanceira - SETUR-PI,N,N,N
110006725,SETUR-PI/GAB/SIGI/DIAF/GEAD,Gerência Administrativa - SETUR-PI,N,N,N
110006722,SETUR-PI/GAB/SIGI/DIAF/GEFI,Gerência Financeira - SETUR-PI,N,N,N
110006721,SETUR-PI/GAB/SIGI/DIAF/GEPC,Gerência de Prestão de Contas - SETUR-PI,N,N,N
110006729,SETUR-PI/GAB/SIGI/DITU,Diretoria de Infraestrutura Turística - SETUR-PI,N,N,N
110006736,SETUR-PI/GAB/SIGI/DITU/GEAF,Gerência de Acompanhamento e Fiscalização - SETUR-PI,N,N,N
110006732,SETUR-PI/GAB/SIGI/DITU/GEEP,Gerência de Engenharia e Projetos - SETUR-PI,N,N,N
110006730,SETUR-PI/GAB/SIGI/DITU/GEPF,Gerência de Programas Federais - SETUR-PI,N,N,N
110006740,SETUR-PI/GAB/SPDT,Superintendência de Planejamento e Desenvolvimento Turístico - SETUR-PI,N,N,N
110006751,SETUR-PI/GAB/SPDT/DIPE,Diretoria de Promoção e Eventos - SETUR-PI,N,N,N
110006754,SETUR-PI/GAB/SPDT/DIPE/GEDM,Gerência de Divulgação e Marketing - SETUR-PI,N,N,N
110006752,SETUR-PI/GAB/SPDT/DIPE/GPFE,"Gerência de Promoção, Feira e Eventos - SETUR-PI",N,N,N
110006741,SETUR-PI/GAB/SPDT/DIPT,Diretoria de Planejamento do Turismo - SETUR-PI,N,N,N
110006742,SETUR-PI/GAB/SPDT/DIPT/GAIT,Gerência de Atração de Investimentos Turísticos - SETUR-PI,N,N,N
110006745,SETUR-PI/GAB/SPDT/DIPT/GEPL,Gerência de Planejamento - SETUR-PI,N,N,N
110001975,SETUR-PI/GABIN,Gabinete Geral - SETUR-PI,S,S,N
110002386,SETUR-PI/GABIN/DAF,Diretoria Administrativa e Financeira - SETUR-PI,N,N,N
110006726,SETUR-PI/SIGI/DIAD/GEAD/PROT,Protocolo - SETUR-PI,N,N,N
110006727,SETUR-PI/SIGI/DIAF/GEAD/CORH,Coordenação de Recursos Humanos - SETUR-PI,N,N,N
110006728,SETUR-PI/SIGI/DIAF/GEAD/COSA,Coordenação de Suprimentos e Abastecimentos - SETUR-PI,N,N,N
110006724,SETUR-PI/SIGI/DIAF/GEFI/COCO,Coordenação de Convênios - SETUR-PI,N,N,N
110006723,SETUR-PI/SIGI/DIAF/GEFI/COFI,Coordenação Financeira - SETUR,N,N,N
110006737,SETUR-PI/SIGI/DITU/GEAF/COOF,Coordenação de Fiscalização da Gerência de Acompanhamento e Fiscalização - SETUR-PI,N,N,N
110006738,SETUR-PI/SIGI/DITU/GEAF/CORE,Coordenação Reginal - SETUR-PI,N,N,N
110006735,SETUR-PI/SIGI/DITU/GEEP/CDCP,Coordenação de Desenvolvimento e Controle de Projetos - SETUR-PI,N,N,N
110006734,SETUR-PI/SIGI/DITU/GEEP/COAP,Coordenação de Cadastramento de Projeto - SETUR-PI,N,N,N
110006733,SETUR-PI/SIGI/DITU/GEEP/COCI,Coordenação Captador Investimento - SETUR-PI,N,N,N
110006731,SETUR-PI/SIGI/DITU/GEPF/COPF,Coordenação de Programas Federais - SETUR-PI,N,N,N
110006756,SETUR-PI/SPDT/DIPE/GEDM/CODI,Coordenação de Divulgação - SETUR-PI,N,N,N
110006755,SETUR-PI/SPDT/DIPE/GEDM/COMA,Coordenação de Marketing - SETUR-PI,N,N,N
110006757,SETUR-PI/SPDT/DIPE/GEDM/CPPMD,Coordenação de Publicidade e Propaganda e Marketing Digital - SETUR-PI,N,N,N
110006753,SETUR-PI/SPDT/DIPE/GPFE/CILFE,Coordenação de Infraestrutura e Logística de Feiras e Eventos - SETUR-PI,N,N,N
110006744,SETUR-PI/SPDT/DIPT/GAIT/CCNT,Coordenação de Captação de Negócios Turísticos - SETUR-PI,N,N,N
110006743,SETUR-PI/SPDT/DIPT/GAIT/CVPT,Coordenação de Viabilidade de Projetos Turísticos - SETUR-PI,N,N,N
110006749,SETUR-PI/SPDT/DIPT/GEPL/CMAPET,Coordenação de Monitoramento e Avaliação da Política Estadual do Turismo - SETUR-PI,N,N,N
110006750,SETUR-PI/SPDT/DIPT/GEPL/COCA,Coordenação de Cadastramento - SETUR-PI,N,N,N
110006747,SETUR-PI/SPDT/DIPT/GEPL/COEP,Coordenação de Estudo e Pesquisa - SETUR-PI,N,N,N
110006746,SETUR-PI/SPDT/DIPT/GEPL/COQC,Coordenação de Qualificação e Capacidade - SETUR-PI,N,N,N
110006748,SETUR-PI/SPDT/DIPT/GEPL/CORT,Coordenação de Regionalização e Pesquisa - SETUR-PI,N,N,N
110009109,SIA-PI/GAB,Gabinete da Secretaria de Inteligência Artificial - SIA-PI,N,N,N
110010959,SIA-PI/GAB/ATENPGE,Atendimento à Requisições e Diligências da Procuradoria de Geral Estado (PGE) - SIA-PI,N,N,N
110011140,SIA-PI/GAB/COCTD,Coordenação do Conselho de Transformação Digital - SIA-PI,N,N,N
110009110,SIA-PI/GAB/DDIA,Diretoria de Desenvolvimento de Inteligência Artificial - SIA-PI,N,N,N
110009113,SIA-PI/GAB/DDIA/GEPIA,Gerência de Programas Iastratégicos - SIA-PI,N,N,N
110009114,SIA-PI/GAB/DDIA/GEPIA/COFIA,Coordenação de Formação em IA - SIA-PI,N,N,N
110009116,SIA-PI/GAB/DDIA/GEPIA/COPCI,Coordenação de Popularização da Ciência - SIA-PI,N,N,N
110009115,SIA-PI/GAB/DDIA/GEPIA/COPET,Coordenação de Políticas e Éticas - SIA-PI,N,N,N
110009111,SIA-PI/GAB/DEDG,Diretoria de Economia Digital e Gestão - SIA-PI,N,N,N
